data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
CON1640980,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kandahar,Spin Boldak,0,Sreh Chahan,30.5443,66.2682,2,BBC Monitoring; Afghan Islamic Press; Agence France Presse; Xinhua General News Service,National-International,"Taliban militants raided a construction camp in the Sreh Chahan area of Spin Boldak District, Kandahar Province, on the night of June 21. Their original target was a police checkpoint; they kidnapped 43 people from the camp, including both civilians and security personnel (who reportedly surrendered without resistance). They also killed 4 policemen (coded across 2 events) and wounded another who tried to rescue the civilians; the clashes continued into the morning of June 22.",2
CON1640981,2018 June,2,Battle-No change of territory,Taliban,0,Islamic State (Afghanistan),0,2,22,Southern Asia,Afghanistan,Laghman,Alingar,0,Shahi,34.9168,70.0952,2,BBC Monitoring; Afghan Islamic Press,National-International,"Taliban militants attacked IS fighters in the Chorigy Masur, Askin, and Kachar Kan areas of Kandigal Valley, Alingar District, Laghman Province, on June 19 with clashes continuing through June 21. In total, 6 Taliban and 4 IS were killed (10 fatalities coded across 3 events). The Taliban claimed only 1 fatality and dozens of IS fatalities.",3
CON1641003,2018 June,2,Battle-No change of territory,Unidentified Armed Group (Afghanistan),0,Police Forces of Afghanistan (2004-),0,1,13,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,3,Associated Press International,International,Taliban militants attacked a police checkpoint in Ghazni Province in the early hours of June 21. 6 police and 7 militants were killed.,13
CON1671055,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Ghazni,Andar,0,Miray,33.3246,68.4407,2,BBC Monitoring; Ghaznawian TV,Subnational-International,"Afghan military forces and suspected Taliban militants clashed in Andar District, Ghazni Province, as reported on June 21. 4 militants were killed and 3 wounded.",4
CON1671056,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kandahar,Zhari,0,Zhari,31.0081,66.3981,2,BBC Monitoring; Kandahar TV,Subnational-International,"Taliban militants and police forces clashed in Zhari District, Kandahar Province, as reported on June 21. 10 Taliban were killed.",10
CON1640882,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Khogyani,0,Kaga,34.2409,70.1827,2,Bakhtar News Agency,National,"Afghan military forces carried out air and ground attacks against IS militants in the Achin, Dih Bala, and Khogyani Districts of Nangarhar Province on the morning of June 22. 9 militants were killed (coded across 3 events) and their hideouts and equipment destroyed.",3
CON1668785,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-) Afghan Local Police,Militia (Pro-Government),1,12,Southern Asia,Afghanistan,Badghis,Ab Kamari,0,Kochah-ye Zard,34.8432,62.9389,2,BBC Monitoring; Noor TV; Agence France Presse; Associated Press International; Bakhtar News Agency,National-International,"Taliban militants and pro-government militiamen clashed in the Kochah-ye Zard region of Ab Kamari District, Badghis Province, on June 22. 15-17 militiamen were killed and another 6 wounded, including 2 civilians. The militiamen had gone to the place to help ALP forces that were under attack.",15
CON1640985,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Faryab,Shirin Tagab,0,Shirin Tagab,36.2553,64.8138,2,Xinhua General News Service,International,"Taliban militants ambushed Afghan army soldiers in Shirin Tagab District, Faryab Province, on the night of June 22. 6 militants were killed and 7 wounded.",6
CON1640986,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Andar,0,Miray,33.3246,68.4407,2,Bakhtar News Agency,National,"Suspected Taliban militants attacked police checkpoints in the Khwaja Umari, Qarabagh, Muqur, Andar, and Zana Khan Districts of Ghazni Province on June 22. 11 militants and 1 police were killed in total (12 fatalities coded across 5 events); several militants and 3 police were wounded.",3
CON1640987,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Khwaja Umari,0,Khwaja Umari,33.6881,68.4019,2,Bakhtar News Agency,National,"Suspected Taliban militants attacked police checkpoints in the Khwaja Umari, Qarabagh, Muqur, Andar, and Zana Khan Districts of Ghazni Province on June 22. 11 militants and 1 police were killed in total (12 fatalities coded across 5 events); several militants and 3 police were wounded.",2
CON1640988,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Muqur,0,Muqur,32.8201,67.7693,2,Bakhtar News Agency,National,"Suspected Taliban militants attacked police checkpoints in the Khwaja Umari, Qarabagh, Muqur, Andar, and Zana Khan Districts of Ghazni Province on June 22. 11 militants and 1 police were killed in total (12 fatalities coded across 5 events); several militants and 3 police were wounded.",2
CON1640989,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Qarabagh,0,Qarabagh,33.198,68.108,2,Bakhtar News Agency,National,"Suspected Taliban militants attacked police checkpoints in the Khwaja Umari, Qarabagh, Muqur, Andar, and Zana Khan Districts of Ghazni Province on June 22. 11 militants and 1 police were killed in total (12 fatalities coded across 5 events); several militants and 3 police were wounded.",3
CON1640990,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Zana Khan,0,Dado,33.6682,68.6008,2,Bakhtar News Agency,National,"Suspected Taliban militants attacked police checkpoints in the Khwaja Umari, Qarabagh, Muqur, Andar, and Zana Khan Districts of Ghazni Province on June 22. 11 militants and 1 police were killed in total (12 fatalities coded across 5 events); several militants and 3 police were wounded.",2
CON1640991,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kandahar,Spin Boldak,0,Sreh Chahan,30.5443,66.2682,2,BBC Monitoring; Afghan Islamic Press; Agence France Presse; Xinhua General News Service,National-International,"Taliban militants raided a construction camp in the Sreh Chahan area of Spin Boldak District, Kandahar Province, on the night of June 21. Their original target was a police checkpoint; they kidnapped 43 people from the camp, including both civilians and security personnel (who reportedly surrendered without resistance). They also killed 4 policemen (coded across 2 events) and wounded another who tried to rescue the civilians; the clashes continued into the morning of June 22.",2
CON1640993,2018 June,2,Battle-No change of territory,Taliban,0,Islamic State (Afghanistan),0,2,22,Southern Asia,Afghanistan,Laghman,Alingar,0,Shahi,34.9168,70.0952,2,Khaama Press,National,"Taliban militants attacked IS fighters in the Noorlam Sahib area of Alingar District, Laghman Province, on June 22. 4 militants, believed to belong to IS, were killed.",4
CON1640994,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Nimruz,Zaranj,0,Zaranj,30.9667,61.8833,3,Bakhtar News Agency,National,Unidentified militants stormed a voter registration center in Nimruz Province on June 22. 7 Afghan security forces (assumed police) guarding the center were killed.,7
CON1640995,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Wardak,Jalrez,0,Jalrez,34.4708,68.6544,2,BBC Monitoring; Afghan Channel One TV (1TV); Bakhtar News Agency,National-International,"Dozens of Taliban militants attacked Afghan military checkpoints in Jalrez District, Wardak Province, as reported on June 22. 5-6 militants and 1 soldier were killed; 10 militants were wounded.",6
CON1739319,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kandahar,Khakrez,0,Khakrez,31.985,65.4728,2,Afghan Ministry of Defense,National,"Afghan military forces with air force support targeted suspected Taliban and/or IS militants in Khakrez District, Kandahar Province over 24 hours, as reported on June 24. 18 militants were killed and 14 were wounded.",18
CON1739320,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Faryab,Shirin Tagab,0,Shirin Tagab,36.2553,64.8138,2,Afghan Ministry of Defense,National,"Afghan military forces with air force support targeted suspected Taliban and/or IS militants in Shirin Tagab District, Faryab Province over 24 hours, as reported on June 24. 7 militants were killed, 5 were wounded, and some motorcycles and weapons were seized.",7
CON1739321,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Muqur,0,Muqur,32.8201,67.7693,2,Afghan Ministry of Defense,National,"Afghan military forces with air force support targeted suspected Taliban and/or IS militants in Muqur District, Ghazni Province over 24 hours, as reported on June 24. 3 militants were killed and 4 were wounded.",3
CON1757192,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),NATO: North Atlantic Treaty Organization,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Badghis,Qala i Naw,0,Qala i Naw,34.9874,63.1289,3,Bakhtar News Agency,National,"Joint Afghan/NATO security operations were conducted against suspected Taliban and/or IS militants in Nangarhar, Kunar, Ghazni, Logar, Kandahar, Farah, Badghis, Balkh, Faryab, Baghlan, and Helmand Provinces, as reported on June 23. 17 militants were killed (coded across 11 events) and 19 injured.",2
CON1757193,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),NATO: North Atlantic Treaty Organization,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Baghlan,Pul-e Khumri,0,Pul-e Khumri,35.9446,68.7151,3,Bakhtar News Agency,National,"Joint Afghan/NATO security operations were conducted against suspected Taliban and/or IS militants in Nangarhar, Kunar, Ghazni, Logar, Kandahar, Farah, Badghis, Balkh, Faryab, Baghlan, and Helmand Provinces, as reported on June 23. 17 militants were killed (coded across 11 events) and 19 injured.",2
CON1757194,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),NATO: North Atlantic Treaty Organization,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Balkh,Balkh,0,Balkh,36.7564,66.8972,3,Bakhtar News Agency,National,"Joint Afghan/NATO security operations were conducted against suspected Taliban and/or IS militants in Nangarhar, Kunar, Ghazni, Logar, Kandahar, Farah, Badghis, Balkh, Faryab, Baghlan, and Helmand Provinces, as reported on June 23. 17 militants were killed (coded across 11 events) and 19 injured.",2
CON1757195,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),NATO: North Atlantic Treaty Organization,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Farah,Farah,0,Farah,32.3745,62.1164,3,Bakhtar News Agency,National,"Joint Afghan/NATO security operations were conducted against suspected Taliban and/or IS militants in Nangarhar, Kunar, Ghazni, Logar, Kandahar, Farah, Badghis, Balkh, Faryab, Baghlan, and Helmand Provinces, as reported on June 23. 17 militants were killed (coded across 11 events) and 19 injured.",2
CON1757196,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),NATO: North Atlantic Treaty Organization,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Faryab,Maymana,0,Maymana,35.9213,64.7841,3,Bakhtar News Agency,National,"Joint Afghan/NATO security operations were conducted against suspected Taliban and/or IS militants in Nangarhar, Kunar, Ghazni, Logar, Kandahar, Farah, Badghis, Balkh, Faryab, Baghlan, and Helmand Provinces, as reported on June 23. 17 militants were killed (coded across 11 events) and 19 injured.",2
CON1757197,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),NATO: North Atlantic Treaty Organization,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,3,Bakhtar News Agency,National,"Joint Afghan/NATO security operations were conducted against suspected Taliban and/or IS militants in Nangarhar, Kunar, Ghazni, Logar, Kandahar, Farah, Badghis, Balkh, Faryab, Baghlan, and Helmand Provinces, as reported on June 23. 17 militants were killed (coded across 11 events) and 19 injured.",2
CON1757198,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),NATO: North Atlantic Treaty Organization,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,3,Bakhtar News Agency,National,"Joint Afghan/NATO security operations were conducted against suspected Taliban and/or IS militants in Nangarhar, Kunar, Ghazni, Logar, Kandahar, Farah, Badghis, Balkh, Faryab, Baghlan, and Helmand Provinces, as reported on June 23. 17 militants were killed (coded across 11 events) and 19 injured.",1
CON1757199,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),NATO: North Atlantic Treaty Organization,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,3,Bakhtar News Agency,National,"Joint Afghan/NATO security operations were conducted against suspected Taliban and/or IS militants in Nangarhar, Kunar, Ghazni, Logar, Kandahar, Farah, Badghis, Balkh, Faryab, Baghlan, and Helmand Provinces, as reported on June 23. 17 militants were killed (coded across 11 events) and 19 injured.",1
CON1757200,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),NATO: North Atlantic Treaty Organization,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kunar,Asadabad,0,Asadabad,34.8731,71.147,3,Bakhtar News Agency,National,"Joint Afghan/NATO security operations were conducted against suspected Taliban and/or IS militants in Nangarhar, Kunar, Ghazni, Logar, Kandahar, Farah, Badghis, Balkh, Faryab, Baghlan, and Helmand Provinces, as reported on June 23. 17 militants were killed (coded across 11 events) and 19 injured.",1
CON1757201,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),NATO: North Atlantic Treaty Organization,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Logar,Pul i Alam,0,Puli Alam,33.9953,69.0227,3,Bakhtar News Agency,National,"Joint Afghan/NATO security operations were conducted against suspected Taliban and/or IS militants in Nangarhar, Kunar, Ghazni, Logar, Kandahar, Farah, Badghis, Balkh, Faryab, Baghlan, and Helmand Provinces, as reported on June 23. 17 militants were killed (coded across 11 events) and 19 injured.",1
CON1757202,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),NATO: North Atlantic Treaty Organization,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,3,Bakhtar News Agency,National,"Joint Afghan/NATO security operations were conducted against suspected Taliban and/or IS militants in Nangarhar, Kunar, Ghazni, Logar, Kandahar, Farah, Badghis, Balkh, Faryab, Baghlan, and Helmand Provinces, as reported on June 23. 17 militants were killed (coded across 11 events) and 19 injured.",1
CON1640997,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Herat,Pashtun Zarghun,0,Pashtun Zarghun,34.2989,62.63,2,BBC Monitoring; Afghan Herat TV,Subnational-International,"Taliban militants and security forces (assumed military) clashed in Pashtun Zarghun District, Herat Province, as reported on June 23. 4 Taliban were killed and 3 others wounded.",4
CON1668787,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Herat,Shindand,0,Shindand,33.3029,62.1474,2,BBC Monitoring; Afghan Herat TV; Bakhtar News Agency,Subnational-International,"Taliban militants and security forces (assumed military) clashed in Shindand District, Herat Province, as reported on June 23. 7-10 Taliban were killed and 4 others wounded. 3 civilians were also wounded in rocket shelling.",7
CON1640999,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kunduz,Archi,0,Archi,37.0704,69.2984,2,Xinhua General News Service,International,Taliban militants attacked police checkpoints in the Salahudin area of Archi District of Kunduz Province on the morning of June 23. 4 police and 6 Taliban were killed; 6 militants and 2 police were also injured.,10
CON1641000,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),Private Security Forces (Afghanistan),1,12,Southern Asia,Afghanistan,Logar,Pul i Alam,0,Puli Alam,33.9953,69.0227,3,Khaama Press,National,Taliban militants attacked the convoy of the governor of Paktia while he was travelling in Logar Province on the morning of June 23. Afghan security forces (assumed military) and his private guards repulsed the attack. No reported casualties.,0
CON1671059,2018 June,2,Battle-No change of territory,Taliban,0,Taliban,0,2,22,Southern Asia,Afghanistan,Herat,Shindand,0,Shindand,33.3029,62.1474,2,BBC Monitoring; Afghan Islamic Press,National-International,"Infighting occurred between two groups of Taliban militants in the Paiposh, Karam, and Chahar Mahal areas of Shindand District, Herat Province, on the morning of June 23. 9 militants were killed and 5 wounded.",9
CON1671061,2018 June,2,Battle-No change of territory,Police Forces of Afghanistan (2004-) National Directorate of Security,0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Chaparhar,0,Chaparhar,34.2774,70.3618,2,BBC Monitoring; Afghan Islamic Press; Khaama Press,National-International,"Afghan NDS forces conducted an operation against IS militants in the Safari area of Chaparhar District, Nangarhar Province, on the night of June 23. A senior IS commander was killed. They also destroyed 2 centers and hideouts in the area.",1
CON1671064,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Giro,0,Pana,33.1003,68.3116,2,Pajhwok Afghan News English,National,"Taliban militants stormed military posts in Andar and Giro Districts, Ghazni Province, on the night of June 23. 12 militants and 3 Afghan soldiers were killed (coded across 2 events); 7 Taliban and 2 soldiers were wounded.",7
CON1671065,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Andar,0,Miray,33.3246,68.4407,2,Pajhwok Afghan News English,National,"Taliban militants stormed military posts in Andar and Giro Districts, Ghazni Province, on the night of June 23. 12 militants and 3 Afghan soldiers were killed (coded across 2 events); 7 Taliban and 2 soldiers were wounded.",8
CON1739322,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Faryab,Gormach,0,Gormach,35.7258,63.7882,2,Afghan Ministry of Defense,National,"Afghan military forces with air force support targeted Taliban militants in Gormach and Khwaja Sabz Posh Districts, Faryab province over 24 hours, as reported on June 24. 13 militants, including 2 local commanders, were killed (coded across 2 events), and 3, including a district judge, were wounded. 3 vehicles and an ammo cache were also destroyed.",7
CON1739323,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Faryab,Khwaja Sabz Posh,0,Khwaja Sabz Posh,36.06,64.97,2,Afghan Ministry of Defense,National,"Afghan military forces with air force support targeted Taliban militants in Gormach and Khwaja Sabz Posh Districts, Faryab province over 24 hours, as reported on June 24. 13 militants, including 2 local commanders, were killed (coded across 2 events), and 3, including a district judge, were wounded. 3 vehicles and an ammo cache were also destroyed.",6
CON1739324,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Muqur,0,Muqur,32.8201,67.7693,2,Afghan Ministry of Defense,National,"Afghan military forces with air force support targeted suspected Taliban and/or IS militants in Muqur District and the Shahbaz area of Ghazni District, Ghazni Province over 24 hours, as reported on June 24. 32 militants were killed (coded across 2 events) and 19 were wounded.",16
CON1739325,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Shahbaz,33.306,68.4907,2,Afghan Ministry of Defense,National,"Afghan military forces with air force support targeted suspected Taliban and/or IS militants in Muqur District and the Shahbaz area of Ghazni District, Ghazni Province over 24 hours, as reported on June 24. 32 militants were killed (coded across 2 events) and 19 were wounded.",16
CON1739326,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Wardak,Jalrez,0,Jalrez,34.4708,68.6544,2,Afghan Ministry of Defense,National,"Afghan military forces with air force support targeted suspected Taliban and/or IS militants in Jalrez District, Wardak Province over 24 hours, as reported on June 24. 25 militants were killed and 5 were wounded.",25
CON1739327,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kunduz,Imam Sahib,0,Imam Sahib,37.189,68.9364,2,Afghan Ministry of Defense,National,"Afghan military forces with air force support targeted suspected Taliban and/or IS militants in Imam Sahib and Archi Districts, Kunduz Province over 24 hours, as reported on June 24. 11 militants were killed (coded across 2 events), 10 were wounded, and 3 bases were destroyed.",6
CON1739328,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kunduz,Archi,0,Archi,37.0704,69.2984,2,Afghan Ministry of Defense,National,"Afghan military forces with air force support targeted suspected Taliban and/or IS militants in Imam Sahib and Archi Districts, Kunduz Province over 24 hours, as reported on June 24. 11 militants were killed (coded across 2 events), 10 were wounded, and 3 bases were destroyed.",5
CON1739329,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Herat,Hirat,0,Herat,34.3482,62.1997,3,Afghan Ministry of Defense,National,"Afghan military forces with air force support targeted suspected Taliban and/or IS militants in the Shah Kuhna area of Herat Province over 24 hours, as reported on June 24. 5 militants were killed.",5
CON1739330,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Paktia,Zurmat,0,Zurmat,33.4378,69.0277,2,Afghan Ministry of Defense,National,"Afghan military forces with air force support targeted suspected Taliban and/or IS militants in Zurmat and Jani Khail Districts, Paktia Province over 24 hours, as reported on June 24. 1 militant was killed (coded across 2 events), 3 were wounded, and 2 motorbikes were seized.",1
CON1739331,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Paktia,Jani Khail,0,Jani Khail,33.6403,69.8167,2,Afghan Ministry of Defense,National,"Afghan military forces with air force support targeted suspected Taliban and/or IS militants in Zurmat and Jani Khail Districts, Paktia Province over 24 hours, as reported on June 24. 1 militant was killed (coded across 2 events), 3 were wounded, and 2 motorbikes were seized.",0
CON1671066,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Farah,Pusht Rod,0,Pusht Rod,32.4878,62.0576,2,BBC Monitoring; Noor TV,National-International,Afghan forces (assumed military) and Taliban clashed in Pusht Rod District on the night of June 24. Casualties unknown.,0
CON1671071,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Farah,Farah,0,Farah,32.3745,62.1164,3,Bakhtar News Agency,National,"Afghan military forces carried out ground and air operations against suspected Taliban and/or IS militants in Nangarhar, Ghazni, Wardak, Kandahar, Farah, Badghis, Faryab, and Helmand Provinces, as reported on June 24. 28 militants were killed (coded across 8 events) and 23 others.",3
CON1671072,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kunar,Wata Pur,0,Wata Pur,34.9109,71.1274,2,Xinhua General News Service,International,"Afghan security forces (assumed military) carried out operations against IS militants in Wata Pur District, Kunar Province on June 24. 6 IS militants were killed and 3 others injured.",6
CON1671073,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Girishk,31.8209,64.57,2,Xinhua General News Service,International,"Taliban militants attacked a police checkpoint in Nahri Saraj District, Helmand Province, on the night of June 24. 3 policemen were killed and 2 injured.",3
CON1671075,2018 June,2,Battle-No change of territory,Islamic State (Afghanistan),0,Militia (Pro-Government),0,3,23,Southern Asia,Afghanistan,Nangarhar,Nazyan,0,Nazyan,34.0566,70.8261,2,Pajhwok Afghan News English,National,"Afghan public uprising forces and IS militants clashed in the Morchal area of Nazyan District, Nangarhar Province, before dawn on June 25. 8 militants and 2 militiamen were killed; 2 militiamen were injured; and 3 IS fighters were arrested.",10
CON1671080,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Urozgan,Deh Rahwod,0,Deh Rahwod,32.6232,65.4579,2,BBC Monitoring; Paiwastoon Ghag,Subnational-International,"Taliban militants clashed with government forces (assumed military) in Deh Rahwod District, Urozgan Province recently, as reported on June 24. 5 militants were killed and 18 others. The Taliban denied the claims.",5
CON1671081,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kunduz,Chardara,0,Chardara,36.691,68.7965,2,Xinhua General News Service,International,"Taliban and police forces clashed in the Juma Bazaar area of Chardara District, Kunduz Province on the morning of June 24. 2 police and 3 Taliban were killed; 2 police and 3 Taliban were injured.",5
CON1671084,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kandahar,Shah Wali Kot,0,Shah Wali Kot,32.0849,66.0004,2,Pajhwok Afghan News English,National,Taliban militants attacked police posts in the Tanabachi area of Shah Wali Kot District on the night of June 24. 7 Taliban and 1 policeman were killed; 3 policemen and 5 militants were wounded.,8
CON1671091,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Kunduz,Imam Sahib,0,Imam Sahib,37.189,68.9364,2,BBC Monitoring; Noor TV,National-International,"Afghan military forces carried out recent operations against the Taliban in Imam Sahib District, Kunduz Province, as reported on June 24. 10 Taliban were killed and up to 10 wounded.",10
CON1671092,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Faryab,Maymana,0,Maymana,35.9213,64.7841,3,BBC Monitoring; Negah TV,National-International,"Taliban militants attacked security checkpoints (assumed military) in Faryab Province, as reported on June 24. 13 militants were killed.",13
CON1671097,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Badghis,Qala i Naw,0,Qala i Naw,34.9874,63.1289,2,Bakhtar News Agency,National,"Taliban militants ambushed an ANA post meant to secure voter registration in the Baghban region of Qala I Naw District, Badghis Province on the night of June 24. 10 soldiers were killed.",10
CON1671098,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Herat,Chishti Sharif,0,Chishti Sharif,34.3375,63.7397,2,BBC Monitoring; Noor TV; Bakhtar News Agency,National-International,"Taliban militants and Afghan police clashed in the Asferz region of Chishti Sharif District, Herat Province, on the night of June 24. 9 Taliban and 1 policeman were killed; 11 Taliban and 3 policemen were wounded.",10
